country,year,tile_id,r0,r1,c0,c1,n_valid_pixels,mean_light,mean_pop,region_type,log_light,log_pop
Morocco,2014,7,0,256,1536,1792,49740,1.8075006008148193,181.77113342285156,urban_core,1.032294621633936,5.208234733108679
Morocco,2014,8,0,256,1792,2048,26750,0.3328309655189514,73.56468963623047,mixed,0.28730522559313576,4.311667065881004
Morocco,2014,9,0,256,2048,2304,26618,1.5965404510498047,106.69158172607422,urban_core,0.9541799632487851,4.679271417004067
Morocco,2014,10,0,256,2304,2560,13038,1.4322515726089478,130.83824157714844,urban_core,0.8888174014386953,4.881575728520247
Morocco,2014,17,256,512,1280,1536,29153,2.964423894882202,413.0597229003906,urban_core,1.3773605468963428,6.0260102216346025
Morocco,2014,18,256,512,1536,1792,65536,0.748370885848999,136.00347900390625,urban_core,0.5586844319860853,4.920006319694795
Morocco,2014,19,256,512,1792,2048,65536,0.781744122505188,136.1563720703125,urban_core,0.5775927286741486,4.921121676897225
Morocco,2014,20,256,512,2048,2304,65536,0.29451918601989746,26.74419403076172,mixed,0.258139341281467,3.32302659418533
Morocco,2014,21,256,512,2304,2560,63083,0.5862181782722473,37.88424301147461,mixed,0.46135267886635356,3.660589104591454
Morocco,2014,26,512,768,768,1024,12893,0.6730831861495972,90.04096984863281,urban_core,0.514668143511886,4.511309623315927
Morocco,2014,27,512,768,1024,1280,56045,2.04534649848938,306.8935241699219,urban_core,1.1136146872953225,5.729754022458289
Morocco,2014,28,512,768,1280,1536,65536,0.5960409641265869,76.21365356445312,bright_sparse,0.4675261654442135,4.346576301036083
Morocco,2014,29,512,768,1536,1792,65536,0.29102596640586853,35.757633209228516,mixed,0.2554372250672441,3.604345910464428
Morocco,2014,30,512,768,1792,2048,65536,0.23121976852416992,19.134485244750977,mixed,0.2080053597198122,3.0024340287792533
Morocco,2014,31,512,768,2048,2304,65536,0.15651707351207733,5.256139755249023,mixed,0.14541296566907985,1.8335633423875148
Morocco,2014,32,512,768,2304,2560,65536,0.1689586490392685,2.563138008117676,empty_or_rural,0.15611330892953687,1.2706416195580137
Morocco,2014,33,512,768,2560,2712,12322,0.1338176429271698,1.0563515424728394,empty_or_rural,0.12559038366825456,0.7209333166698884
Morocco,2014,36,768,1024,512,768,808,4.010837078094482,182.252197265625,urban_core,1.611602982596206,5.210863331230346
Morocco,2014,37,768,1024,768,1024,52124,0.44597962498664856,78.32429504394531,mixed,0.36878703303332194,4.373544450495579
