country,year,tile_id,r0,r1,c0,c1,n_valid_pixels,mean_light,mean_pop,region_type,log_light,log_pop
Morocco,2015,43,768,1024,2304,2560,19143,0.12970994412899017,1.432638168334961,empty_or_rural,0.1219609131630892,0.8889763344248114
Morocco,2015,44,768,1024,2560,2712,9196,0.26282423734664917,7.6942572593688965,mixed,0.23335067085505268,2.1626627225784203
Morocco,2015,47,1024,1280,512,768,3869,0.2199687361717224,40.898284912109375,mixed,0.19882523232805924,3.735244893205101
Morocco,2015,48,1024,1280,768,1024,64021,0.8058930039405823,102.67135620117188,urban_core,0.5910552084670962,4.64122585915523
Morocco,2015,49,1024,1280,1024,1280,65536,0.14455702900886536,30.146448135375977,mixed,0.13501768792299665,3.4387002141856517
Morocco,2015,50,1024,1280,1280,1536,65536,0.16579200327396393,17.361675262451172,mixed,0.1534006871736058,2.910265626261297
Morocco,2015,51,1024,1280,1536,1792,65536,0.1476137936115265,16.8789119720459,mixed,0.13768482458187886,2.8836219162185444
Morocco,2015,52,1024,1280,1792,2048,54767,0.11689114570617676,4.205549716949463,mixed,0.11054906297137686,1.6497253097370208
Morocco,2015,53,1024,1280,2048,2304,11206,0.10886406153440475,0.4730182886123657,empty_or_rural,0.10333612333867553,0.38731355329775863
Morocco,2015,58,1280,1536,512,768,17900,0.3412568271160126,37.988037109375,mixed,0.29360710506427146,3.663254858289813
Morocco,2015,59,1280,1536,768,1024,65136,0.19370217621326447,26.66023063659668,mixed,0.17705955019942923,3.3199956644736015
Morocco,2015,60,1280,1536,1024,1280,58078,0.1240444928407669,6.14656400680542,mixed,0.11693333506596502,1.966631682711927
Morocco,2015,61,1280,1536,1280,1536,38548,0.10357219725847244,2.3324453830718994,empty_or_rural,0.0985523702731474,1.2037063837606985
Morocco,2015,62,1280,1536,1536,1792,30438,0.10904370993375778,4.6923828125,mixed,0.10349812141817817,1.7391289324460968
Morocco,2015,63,1280,1536,1792,2048,1032,0.11624728888273239,0.13110125064849854,empty_or_rural,0.1099724244331541,0.12319171624683224
Morocco,2015,67,1536,1792,0,256,6628,0.20407766103744507,3.4194583892822266,mixed,0.18571384732922594,1.4860171522199264
Morocco,2015,68,1536,1792,256,512,31992,0.22627249360084534,7.184091567993164,mixed,0.20397907513457605,2.102192217246699
Morocco,2015,69,1536,1792,512,768,63807,0.17738045752048492,7.624425888061523,mixed,0.16329201947910404,2.15459839699895
Morocco,2015,70,1536,1792,768,1024,61736,0.1215360015630722,1.9538553953170776,empty_or_rural,0.11469917572287566,1.0831112307502193
Morocco,2015,71,1536,1792,1024,1280,3138,0.10453633964061737,1.3939671516418457,empty_or_rural,0.09942564477691868,0.8729518859229516
Morocco,2015,78,1792,1839,0,256,10877,0.14298668503761292,0.6444633603096008,empty_or_rural,0.1336447356088752,0.4974141062586657
Morocco,2015,79,1792,1839,256,512,12032,0.12542100250720978,0.36122778058052063,empty_or_rural,0.11815719010273117,0.3083870723259529
Morocco,2015,80,1792,1839,512,768,12032,0.11090525984764099,0.03970945253968239,empty_or_rural,0.10517523235681245,0.03894130156350074
Morocco,2015,81,1792,1839,768,1024,11092,0.10950060188770294,0.6871641874313354,empty_or_rural,0.10391000587590109,0.5230491239207223
